,0,Emotion
1805,"“It’s just this,” said the doctor, taking a finger of his kid glove in his white hands and pulling it, “if you don’t strain the strings, and then try to break them, you’ll find it a difficult job; but strain a string to its very utmost, and the mere weight of one finger on the strained string will snap it.",anger
1806,"And with his close assiduity, his conscientious devotion to his work, he’s strained to the utmost; and there’s some outside burden weighing on him, and not a light one,” concluded the doctor, raising his eyebrows significantly.",anger
1807,"“Will you be at the races?” he added, as he sank into his seat in the carriage.",anger
1808,"“Yes, yes, to be sure; it does waste a lot of time,” the doctor responded vaguely to some reply of Sludin’s he had not caught.",anger
1809,"Directly after the doctor, who had taken up so much time, came the celebrated traveler, and Alexey Alexandrovitch, by means of the pamphlet he had only just finished reading and his previous acquaintance with the subject, impressed the traveler by the depth of his knowledge of the subject and the breadth and enlightenment of his view of it.",anger
1810,"At the same time as the traveler there was announced a provincial marshal of nobility on a visit to Petersburg, with whom Alexey Alexandrovitch had to have some conversation.",anger
1811,"After his departure, he had to finish the daily routine of business with his secretary, and then he still had to drive round to call on a certain great personage on a matter of grave and serious import.",anger
1812,"Alexey Alexandrovitch only just managed to be back by five o’clock, his dinner-hour, and after dining with his secretary, he invited him to drive with him to his country villa and to the races.",anger
1813,"Though he did not acknowledge it to himself, Alexey Alexandrovitch always tried nowadays to secure the presence of a third person in his interviews with his wife.",anger
1814,"Anna was upstairs, standing before the looking-glass, and, with Annushka’s assistance, pinning the last ribbon on her gown when she heard carriage wheels crunching the gravel at the entrance.",anger
1815,"“It’s too early for Betsy,” she thought, and glancing out of the window she caught sight of the carriage and the black hat of Alexey Alexandrovitch, and the ears that she knew so well sticking up each side of it.",anger
1816,“How unlucky!,anger
1817,"Can he be going to stay the night?” she wondered, and the thought of all that might come of such a chance struck her as so awful and terrible that, without dwelling on it for a moment, she went down to meet him with a bright and radiant face; and conscious of the presence of that spirit of falsehood and deceit in herself that she had come to know of late, she abandoned herself to that spirit and began talking, hardly knowing what she was saying.",joy
1818,"“Ah, how nice of you!” she said, giving her husband her hand, and greeting Sludin, who was like one of the family, with a smile.",joy
1819,"“You’re staying the night, I hope?” was the first word the spirit of falsehood prompted her to utter; “and now we’ll go together.",anger
1820,Only it’s a pity I’ve promised Betsy.,anger
1821,She’s coming for me.” Alexey Alexandrovitch knit his brows at Betsy’s name.,anger
1822,"“Oh, I’m not going to separate the inseparables,” he said in his usual bantering tone.",anger
1823,“I’m going with Mihail Vassilievitch.,anger
1824,I’m ordered exercise by the doctors too.,anger
1825,"I’ll walk, and fancy myself at the springs again.” “There’s no hurry,” said Anna.",joy
1826,“Would you like tea?” She rang.,anger
1827,"“Bring in tea, and tell Seryozha that Alexey Alexandrovitch is here.",joy
1828,"Well, tell me, how have you been?",anger
1829,"Mihail Vassilievitch, you’ve not been to see me before.",anger
1830,"Look how lovely it is out on the terrace,” she said, turning first to one and then to the other.",joy
1831,"She spoke very simply and naturally, but too much and too fast.",joy
1832,"She was the more aware of this from noticing in the inquisitive look Mihail Vassilievitch turned on her that he was, as it were, keeping watch on her.",anger
1833,Mihail Vassilievitch promptly went out on the terrace.,anger
1834,She sat down beside her husband.,anger
1835,"“You don’t look quite well,” she said.",joy
1836,"“Yes,” he said; “the doctor’s been with me today and wasted an hour of my time.",anger
1837,"I feel that someone of our friends must have sent him: my health’s so precious, it seems.” “No; what did he say?” She questioned him about his health and what he had been doing, and tried to persuade him to take a rest and come out to her.",joy
1838,"All this she said brightly, rapidly, and with a peculiar brilliance in her eyes.",joy
1839,But Alexey Alexandrovitch did not now attach any special significance to this tone of hers.,anger
1840,He heard only her words and gave them only the direct sense they bore.,anger
1841,"And he answered simply, though jestingly.",anger
1842,"There was nothing remarkable in all this conversation, but never after could Anna recall this brief scene without an agonizing pang of shame.",sadness
1843,Seryozha came in preceded by his governess.,anger
1844,If Alexey Alexandrovitch had allowed himself to observe he would have noticed the timid and bewildered eyes with which Seryozha glanced first at his father and then at his mother.,fear
1845,"But he would not see anything, and he did not see it.",anger
1846,"“Ah, the young man!",anger
1847,He’s grown.,anger
1848,"Really, he’s getting quite a man.",anger
1849,"How are you, young man?” And he gave his hand to the scared child.",fear
1850,"Seryozha had been shy of his father before, and now, ever since Alexey Alexandrovitch had taken to calling him young man, and since that insoluble question had occurred to him whether Vronsky were a friend or a foe, he avoided his father.",anger
1851,He looked round towards his mother as though seeking shelter.,anger
1852,It was only with his mother that he was at ease.,anger
1853,"Meanwhile, Alexey Alexandrovitch was holding his son by the shoulder while he was speaking to the governess, and Seryozha was so miserably uncomfortable that Anna saw he was on the point of tears.",sadness
1854,"Anna, who had flushed a little the instant her son came in, noticing that Seryozha was uncomfortable, got up hurriedly, took Alexey Alexandrovitch’s hand from her son’s shoulder, and kissing the boy, led him out onto the terrace, and quickly came back.",anger
1855,"“It’s time to start, though,” said she, glancing at her watch.",anger
1856,"“How is it Betsy doesn’t come?...” “Yes,” said Alexey Alexandrovitch, and getting up, he folded his hands and cracked his fingers.",anger
1857,"“I’ve come to bring you some money, too, for nightingales, we know, can’t live on fairy tales,” he said.",joy
1858,"“You want it, I expect?” “No, I don’t ... yes, I do,” she said, not looking at him, and crimsoning to the roots of her hair.",anger
1859,"“But you’ll come back here after the races, I suppose?” “Oh, yes!” answered Alexey Alexandrovitch.",anger
1860,"“And here’s the glory of Peterhof, Princess Tverskaya,” he added, looking out of the window at the elegant English carriage with the tiny seats placed extremely high.",joy
1861,“What elegance!,joy
1862,Charming!,joy
1863,"Well, let us be starting too, then.” Princess Tverskaya did not get out of her carriage, but her groom, in high boots, a cape, and black hat, darted out at the entrance.",joy
1864,"“I’m going; good-bye!” said Anna, and kissing her son, she went up to Alexey Alexandrovitch and held out her hand to him.",anger
1865,“It was ever so nice of you to come.” Alexey Alexandrovitch kissed her hand.,anger
1866,"“Well, _au revoir_, then!",anger
1867,"You’ll come back for some tea; that’s delightful!” she said, and went out, gay and radiant.",joy
1868,"But as soon as she no longer saw him, she was aware of the spot on her hand that his lips had touched, and she shuddered with repulsion.",fear
1869,"When Alexey Alexandrovitch reached the race-course, Anna was already sitting in the pavilion beside Betsy, in that pavilion where all the highest society had gathered.",anger
1870,She caught sight of her husband in the distance.,anger
1871,"Two men, her husband and her lover, were the two centers of her existence, and unaided by her external senses she was aware of their nearness.",joy
1872,"She was aware of her husband approaching a long way off, and she could not help following him in the surging crowd in the midst of which he was moving.",anger
1873,"She watched his progress towards the pavilion, saw him now responding condescendingly to an ingratiating bow, now exchanging friendly, nonchalant greetings with his equals, now assiduously trying to catch the eye of some great one of this world, and taking off his big round hat that squeezed the tips of his ears.",joy
1874,"All these ways of his she knew, and all were hateful to her.",anger
1875,"“Nothing but ambition, nothing but the desire to get on, that’s all there is in his soul,” she thought; “as for these lofty ideals, love of culture, religion, they are only so many tools for getting on.” From his glances towards the ladies’ pavilion (he was staring straight at her, but did not distinguish his wife in the sea of muslin, ribbons, feathers, parasols and flowers) she saw that he was looking for her, but she purposely avoided noticing him.",sadness
1876,“Alexey Alexandrovitch!” Princess Betsy called to him; “I’m sure you don’t see your wife: here she is.” He smiled his chilly smile.,joy
1877,"“There’s so much splendor here that one’s eyes are dazzled,” he said, and he went into the pavilion.",surprise
1878,"He smiled to his wife as a man should smile on meeting his wife after only just parting from her, and greeted the princess and other acquaintances, giving to each what was due—that is to say, jesting with the ladies and dealing out friendly greetings among the men.",joy
1879,"Below, near the pavilion, was standing an adjutant-general of whom Alexey Alexandrovitch had a high opinion, noted for his intelligence and culture.",joy
1880,Alexey Alexandrovitch entered into conversation with him.,anger
1881,"There was an interval between the races, and so nothing hindered conversation.",anger
1882,The adjutant-general expressed his disapproval of races.,anger
1883,Alexey Alexandrovitch replied defending them.,anger
1884,"Anna heard his high, measured tones, not losing one word, and every word struck her as false, and stabbed her ears with pain.",fear
1885,"When the three-mile steeplechase was beginning, she bent forward and gazed with fixed eyes at Vronsky as he went up to his horse and mounted, and at the same time she heard that loathsome, never-ceasing voice of her husband.",anger
1886,"She was in an agony of terror for Vronsky, but a still greater agony was the never-ceasing, as it seemed to her, stream of her husband’s shrill voice with its familiar intonations.",joy
1887,"“I’m a wicked woman, a lost woman,” she thought; “but I don’t like lying, I can’t endure falsehood, while as for _him_ (her husband) it’s the breath of his life—falsehood.",anger
1888,"He knows all about it, he sees it all; what does he care if he can talk so calmly?",joy
1889,"If he were to kill me, if he were to kill Vronsky, I might respect him.",anger
1890,"No, all he wants is falsehood and propriety,” Anna said to herself, not considering exactly what it was she wanted of her husband, and how she would have liked to see him behave.",anger
1891,"She did not understand either that Alexey Alexandrovitch’s peculiar loquacity that day, so exasperating to her, was merely the expression of his inward distress and uneasiness.",fear
1892,"As a child that has been hurt skips about, putting all his muscles into movement to drown the pain, in the same way Alexey Alexandrovitch needed mental exercise to drown the thoughts of his wife that in her presence and in Vronsky’s, and with the continual iteration of his name, would force themselves on his attention.",sadness
1893,"And it was as natural for him to talk well and cleverly, as it is natural for a child to skip about.",joy
1894,"He was saying: “Danger in the races of officers, of cavalry men, is an essential element in the race.",anger
1895,"If England can point to the most brilliant feats of cavalry in military history, it is simply owing to the fact that she has historically developed this force both in beasts and in men.",anger
1896,"Sport has, in my opinion, a great value, and as is always the case, we see nothing but what is most superficial.” “It’s not superficial,” said Princess Tverskaya.",sadness
1897,"“One of the officers, they say, has broken two ribs.” Alexey Alexandrovitch smiled his smile, which uncovered his teeth, but revealed nothing more.",anger
1898,"“We’ll admit, princess, that that’s not superficial,” he said, “but internal.",sadness
1899,"But that’s not the point,” and he turned again to the general with whom he was talking seriously; “we mustn’t forget that those who are taking part in the race are military men, who have chosen that career, and one must allow that every calling has its disagreeable side.",anger
1900,It forms an integral part of the duties of an officer.,joy
1901,"Low sports, such as prize-fighting or Spanish bull-fights, are a sign of barbarity.",anger
1902,"But specialized trials of skill are a sign of development.” “No, I shan’t come another time; it’s too upsetting,” said Princess Betsy.",anger
1903,"“Isn’t it, Anna?” “It is upsetting, but one can’t tear oneself away,” said another lady.",anger
1904,"“If I’d been a Roman woman I should never have missed a single circus.” Anna said nothing, and keeping her opera-glass up, gazed always at the same spot.",anger
1905,At that moment a tall general walked through the pavilion.,joy
1906,"Breaking off what he was saying, Alexey Alexandrovitch got up hurriedly, though with dignity, and bowed low to the general.",anger
1907,"“You’re not racing?” the officer asked, chaffing him.",anger
1908,"“My race is a harder one,” Alexey Alexandrovitch responded deferentially.",anger
1909,"And though the answer meant nothing, the general looked as though he had heard a witty remark from a witty man, and fully relished _la pointe de la sauce_.",joy
1910,"“There are two aspects,” Alexey Alexandrovitch resumed: “those who take part and those who look on; and love for such spectacles is an unmistakable proof of a low degree of development in the spectator, I admit, but....” “Princess, bets!” sounded Stepan Arkadyevitch’s voice from below, addressing Betsy.",sadness
1911,"“Who’s your favorite?” “Anna and I are for Kuzovlev,” replied Betsy.",anger
1912,“I’m for Vronsky.,anger
1913,"A pair of gloves?” “Done!” “But it is a pretty sight, isn’t it?” Alexey Alexandrovitch paused while there was talking about him, but he began again directly.",anger
1914,“I admit that manly sports do not....” he was continuing.,joy
1915,"But at that moment the racers started, and all conversation ceased.",anger
1916,"Alexey Alexandrovitch too was silent, and everyone stood up and turned towards the stream.",anger
1917,"Alexey Alexandrovitch took no interest in the race, and so he did not watch the racers, but fell listlessly to scanning the spectators with his weary eyes.",sadness
1918,His eyes rested upon Anna.,joy
1919,Her face was white and set.,anger
1920,She was obviously seeing nothing and no one but one man.,anger
1921,"Her hand had convulsively clutched her fan, and she held her breath.",anger
1922,"He looked at her and hastily turned away, scrutinizing other faces.",anger
1923,"“But here’s this lady too, and others very much moved as well; it’s very natural,” Alexey Alexandrovitch told himself.",joy
1924,"He tried not to look at her, but unconsciously his eyes were drawn to her.",anger
1925,"He examined that face again, trying not to read what was so plainly written on it, and against his own will, with horror read on it what he did not want to know.",anger
1926,"The first fall—Kuzovlev’s, at the stream—agitated everyone, but Alexey Alexandrovitch saw distinctly on Anna’s pale, triumphant face that the man she was watching had not fallen.",anger
1927,"When, after Mahotin and Vronsky had cleared the worst barrier, the next officer had been thrown straight on his head at it and fatally injured, and a shudder of horror passed over the whole public, Alexey Alexandrovitch saw that Anna did not even notice it, and had some difficulty in realizing what they were talking of about her.",anger
1928,"But more and more often, and with greater persistence, he watched her.",anger
1929,"Anna, wholly engrossed as she was with the race, became aware of her husband’s cold eyes fixed upon her from one side.",anger
1930,"She glanced round for an instant, looked inquiringly at him, and with a slight frown turned away again.",anger
1931,"“Ah, I don’t care!” she seemed to say to him, and she did not once glance at him again.",anger
1932,"The race was an unlucky one, and of the seventeen officers who rode in it more than half were thrown and hurt.",anger
1933,"Towards the end of the race everyone was in a state of agitation, which was intensified by the fact that the Tsar was displeased.",anger
1934,"Everyone was loudly expressing disapprobation, everyone was repeating a phrase someone had uttered—“The lions and gladiators will be the next thing,” and everyone was feeling horrified; so that when Vronsky fell to the ground, and Anna moaned aloud, there was nothing very out of the way in it.",surprise
1935,But afterwards a change came over Anna’s face which really was beyond decorum.,anger
1936,She utterly lost her head.,sadness
1937,"She began fluttering like a caged bird, at one moment would have got up and moved away, at the next turned to Betsy.",anger
1938,"“Let us go, let us go!” she said.",anger
1939,But Betsy did not hear her.,anger
1940,"She was bending down, talking to a general who had come up to her.",anger
1941,Alexey Alexandrovitch went up to Anna and courteously offered her his arm.,anger
1942,"“Let us go, if you like,” he said in French, but Anna was listening to the general and did not notice her husband.",anger
1943,"“He’s broken his leg too, so they say,” the general was saying.",anger
1944,"“This is beyond everything.” Without answering her husband, Anna lifted her opera-glass and gazed towards the place where Vronsky had fallen; but it was so far off, and there was such a crowd of people about it, that she could make out nothing.",joy
1945,"She laid down the opera-glass, and would have moved away, but at that moment an officer galloped up and made some announcement to the Tsar.",anger
1946,"Anna craned forward, listening.",joy
1947,“Stiva!,anger
1948,Stiva!” she cried to her brother.,anger
1949,But her brother did not hear her.,anger
1950,Again she would have moved away.,anger
1951,"“Once more I offer you my arm if you want to be going,” said Alexey Alexandrovitch, reaching towards her hand.",anger
1952,"She drew back from him with aversion, and without looking in his face answered: “No, no, let me be, I’ll stay.” She saw now that from the place of Vronsky’s accident an officer was running across the course towards the pavilion.",joy
1953,Betsy waved her handkerchief to him.,anger
1954,"The officer brought the news that the rider was not killed, but the horse had broken its back.",anger
1955,"On hearing this Anna sat down hurriedly, and hid her face in her fan.",anger
1956,"Alexey Alexandrovitch saw that she was weeping, and could not control her tears, nor even the sobs that were shaking her bosom.",sadness
1957,"Alexey Alexandrovitch stood so as to screen her, giving her time to recover herself.",anger
1958,"“For the third time I offer you my arm,” he said to her after a little time, turning to her.",anger
1959,Anna gazed at him and did not know what to say.,anger
1960,Princess Betsy came to her rescue.,anger
1961,"“No, Alexey Alexandrovitch; I brought Anna and I promised to take her home,” put in Betsy.",anger
1962,"“Excuse me, princess,” he said, smiling courteously but looking her very firmly in the face, “but I see that Anna’s not very well, and I wish her to come home with me.” Anna looked about her in a frightened way, got up submissively, and laid her hand on her husband’s arm.",fear
1963,"“I’ll send to him and find out, and let you know,” Betsy whispered to her.",anger
1964,"As they left the pavilion, Alexey Alexandrovitch, as always, talked to those he met, and Anna had, as always, to talk and answer; but she was utterly beside herself, and moved hanging on her husband’s arm as though in a dream.",sadness
1965,“Is he killed or not?,anger
1966,Is it true?,joy
1967,Will he come or not?,anger
1968,Shall I see him today?” she was thinking.,anger
1969,"She took her seat in her husband’s carriage in silence, and in silence drove out of the crowd of carriages.",anger
1970,"In spite of all he had seen, Alexey Alexandrovitch still did not allow himself to consider his wife’s real condition.",anger
1971,He merely saw the outward symptoms.,fear
1972,"He saw that she was behaving unbecomingly, and considered it his duty to tell her so.",anger
1973,"But it was very difficult for him not to say more, to tell her nothing but that.",anger
1974,"He opened his mouth to tell her she had behaved unbecomingly, but he could not help saying something utterly different.",anger
1975,"“What an inclination we all have, though, for these cruel spectacles,” he said.",anger
1976,“I observe....” “Eh?,joy
1977,"I don’t understand,” said Anna contemptuously.",anger
1978,"He was offended, and at once began to say what he had meant to say.",anger
1979,"“I am obliged to tell you,” he began.",anger
1980,"“So now we are to have it out,” she thought, and she felt frightened.",fear
1981,"“I am obliged to tell you that your behavior has been unbecoming today,” he said to her in French.",anger
1982,"“In what way has my behavior been unbecoming?” she said aloud, turning her head swiftly and looking him straight in the face, not with the bright expression that seemed covering something, but with a look of determination, under which she concealed with difficulty the dismay she was feeling.",joy
1983,"“Mind,” he said, pointing to the open window opposite the coachman.",anger
1984,He got up and pulled up the window.,anger
1985,“What did you consider unbecoming?” she repeated.,anger
1986,"“The despair you were unable to conceal at the accident to one of the riders.” He waited for her to answer, but she was silent, looking straight before her.",fear
1987,“I have already begged you so to conduct yourself in society that even malicious tongues can find nothing to say against you.,anger
1988,"There was a time when I spoke of your inward attitude, but I am not speaking of that now.",joy
1989,Now I speak only of your external attitude.,anger
1990,"You have behaved improperly, and I would wish it not to occur again.” She did not hear half of what he was saying; she felt panic-stricken before him, and was thinking whether it was true that Vronsky was not killed.",joy
1991,"Was it of him they were speaking when they said the rider was unhurt, but the horse had broken its back?",anger
1992,"She merely smiled with a pretense of irony when he finished, and made no reply, because she had not heard what he said.",anger
1993,"Alexey Alexandrovitch had begun to speak boldly, but as he realized plainly what he was speaking of, the dismay she was feeling infected him too.",sadness
1994,"He saw the smile, and a strange misapprehension came over him.",fear
1995,“She is smiling at my suspicions.,joy
1996,"Yes, she will tell me directly what she told me before; that there is no foundation for my suspicions, that it’s absurd.” At that moment, when the revelation of everything was hanging over him, there was nothing he expected so much as that she would answer mockingly as before that his suspicions were absurd and utterly groundless.",sadness
1997,So terrible to him was what he knew that now he was ready to believe anything.,anger
1998,"But the expression of her face, scared and gloomy, did not now promise even deception.",fear
1999,"“Possibly I was mistaken,” said he.",anger
2000,"“If so, I beg your pardon.” “No, you were not mistaken,” she said deliberately, looking desperately into his cold face.",anger
2001,“You were not mistaken.,anger
2002,"I was, and I could not help being in despair.",sadness
2003,"I hear you, but I am thinking of him.",anger
2004,"I love him, I am his mistress; I can’t bear you; I’m afraid of you, and I hate you.... You can do what you like to me.” And dropping back into the corner of the carriage, she broke into sobs, hiding her face in her hands.",sadness
2005,"Alexey Alexandrovitch did not stir, and kept looking straight before him.",anger
2006,"But his whole face suddenly bore the solemn rigidity of the dead, and his expression did not change during the whole time of the drive home.",anger
2007,"On reaching the house he turned his head to her, still with the same expression.",anger
2008,“Very well!,joy
2009,But I expect a strict observance of the external forms of propriety till such time”—his voice shook—“as I may take measures to secure my honor and communicate them to you.” He got out first and helped her to get out.,anger
2010,"Before the servants he pressed her hand, took his seat in the carriage, and drove back to Petersburg.",anger
2011,Immediately afterwards a footman came from Princess Betsy and brought Anna a note.,joy
2012,"“I sent to Alexey to find out how he is, and he writes me he is quite well and unhurt, but in despair.” “So _he_ will be here,” she thought.",joy
2013,“What a good thing I told him all!” She glanced at her watch.,anger
2014,"She had still three hours to wait, and the memories of their last meeting set her blood in flame.",anger
2015,"“My God, how light it is!",anger
2016,"It’s dreadful, but I do love to see his face, and I do love this fantastic light.... My husband!",joy
2017,Oh!,joy
2018,"yes.... Well, thank God!",joy
2019,"everything’s over with him.” In the little German watering-place to which the Shtcherbatskys had betaken themselves, as in all places indeed where people are gathered together, the usual process, as it were, of the crystallization of society went on, assigning to each member of that society a definite and unalterable place.",joy
2020,"Just as the particle of water in frost, definitely and unalterably, takes the special form of the crystal of snow, so each new person that arrived at the springs was at once placed in his special place.",joy
2021,"_Fürst_ Shtcherbatsky, _sammt Gemahlin und Tochter_, by the apartments they took, and from their name and from the friends they made, were immediately crystallized into a definite place marked out for them.",anger
2022,"There was visiting the watering-place that year a real German Fürstin, in consequence of which the crystallizing process went on more vigorously than ever.",anger
2023,"Princess Shtcherbatskaya wished, above everything, to present her daughter to this German princess, and the day after their arrival she duly performed this rite.",joy
2024,"Kitty made a low and graceful curtsey in the _very simple_, that is to say, very elegant frock that had been ordered her from Paris.",joy
2025,"The German princess said, “I hope the roses will soon come back to this pretty little face,” and for the Shtcherbatskys certain definite lines of existence were at once laid down from which there was no departing.",joy
2026,"The Shtcherbatskys made the acquaintance too of the family of an English Lady Somebody, and of a German countess and her son, wounded in the last war, and of a learned Swede, and of M. Canut and his sister.",anger
2027,"But yet inevitably the Shtcherbatskys were thrown most into the society of a Moscow lady, Marya Yevgenyevna Rtishtcheva and her daughter, whom Kitty disliked, because she had fallen ill, like herself, over a love affair, and a Moscow colonel, whom Kitty had known from childhood, and always seen in uniform and epaulets, and who now, with his little eyes and his open neck and flowered cravat, was uncommonly ridiculous and tedious, because there was no getting rid of him.",anger
2028,"When all this was so firmly established, Kitty began to be very much bored, especially as the prince went away to Carlsbad and she was left alone with her mother.",anger
2029,"She took no interest in the people she knew, feeling that nothing fresh would come of them.",joy
2030,Her chief mental interest in the watering-place consisted in watching and making theories about the people she did not know.,anger
2031,"It was characteristic of Kitty that she always imagined everything in people in the most favorable light possible, especially so in those she did not know.",joy
2032,"And now as she made surmises as to who people were, what were their relations to one another, and what they were like, Kitty endowed them with the most marvelous and noble characters, and found confirmation of her idea in her observations.",joy
2033,"Of these people the one that attracted her most was a Russian girl who had come to the watering-place with an invalid Russian lady, Madame Stahl, as everyone called her.",anger
2034,"Madame Stahl belonged to the highest society, but she was so ill that she could not walk, and only on exceptionally fine days made her appearance at the springs in an invalid carriage.",joy
2035,But it was not so much from ill-health as from pride—so Princess Shtcherbatskaya interpreted it—that Madame Stahl had not made the acquaintance of anyone among the Russians there.,anger
2036,"The Russian girl looked after Madame Stahl, and besides that, she was, as Kitty observed, on friendly terms with all the invalids who were seriously ill, and there were many of them at the springs, and looked after them in the most natural way.",joy
2037,"This Russian girl was not, as Kitty gathered, related to Madame Stahl, nor was she a paid attendant.",anger
2038,"Madame Stahl called her Varenka, and other people called her “Mademoiselle Varenka.” Apart from the interest Kitty took in this girl’s relations with Madame Stahl and with other unknown persons, Kitty, as often happened, felt an inexplicable attraction to Mademoiselle Varenka, and was aware when their eyes met that she too liked her.",joy
2039,"Of Mademoiselle Varenka one would not say that she had passed her first youth, but she was, as it were, a creature without youth; she might have been taken for nineteen or for thirty.",anger
2040,"If her features were criticized separately, she was handsome rather than plain, in spite of the sickly hue of her face.",anger
2041,"She would have been a good figure, too, if it had not been for her extreme thinness and the size of her head, which was too large for her medium height.",joy
2042,But she was not likely to be attractive to men.,joy
2043,"She was like a fine flower, already past its bloom and without fragrance, though the petals were still unwithered.",joy
2044,"Moreover, she would have been unattractive to men also from the lack of just what Kitty had too much of—of the suppressed fire of vitality, and the consciousness of her own attractiveness.",sadness
2045,"She always seemed absorbed in work about which there could be no doubt, and so it seemed she could not take interest in anything outside it.",joy
2046,It was just this contrast with her own position that was for Kitty the great attraction of Mademoiselle Varenka.,joy
2047,"Kitty felt that in her, in her manner of life, she would find an example of what she was now so painfully seeking: interest in life, a dignity in life—apart from the worldly relations of girls with men, which so revolted Kitty, and appeared to her now as a shameful hawking about of goods in search of a purchaser.",sadness
2048,"The more attentively Kitty watched her unknown friend, the more convinced she was this girl was the perfect creature she fancied her, and the more eagerly she wished to make her acquaintance.",joy
2049,"The two girls used to meet several times a day, and every time they met, Kitty’s eyes said: “Who are you?",anger
2050,What are you?,anger
2051,Are you really the exquisite creature I imagine you to be?,anger
2052,"But for goodness’ sake don’t suppose,” her eyes added, “that I would force my acquaintance on you, I simply admire you and like you.” “I like you too, and you’re very, very sweet.",joy
2053,"And I should like you better still, if I had time,” answered the eyes of the unknown girl.",joy
2054,"Kitty saw indeed, that she was always busy.",joy
2055,"Either she was taking the children of a Russian family home from the springs, or fetching a shawl for a sick lady, and wrapping her up in it, or trying to interest an irritable invalid, or selecting and buying cakes for tea for someone.",anger
2056,Soon after the arrival of the Shtcherbatskys there appeared in the morning crowd at the springs two persons who attracted universal and unfavorable attention.,anger
2057,"These were a tall man with a stooping figure, and huge hands, in an old coat too short for him, with black, simple, and yet terrible eyes, and a pockmarked, kind-looking woman, very badly and tastelessly dressed.",sadness
2058,"Recognizing these persons as Russians, Kitty had already in her imagination begun constructing a delightful and touching romance about them.",joy
2059,"But the princess, having ascertained from the visitors’ list that this was Nikolay Levin and Marya Nikolaevna, explained to Kitty what a bad man this Levin was, and all her fancies about these two people vanished.",anger
2060,"Not so much from what her mother told her, as from the fact that it was Konstantin’s brother, this pair suddenly seemed to Kitty intensely unpleasant.",anger
2061,"This Levin, with his continual twitching of his head, aroused in her now an irrepressible feeling of disgust.",sadness
2062,"It seemed to her that his big, terrible eyes, which persistently pursued her, expressed a feeling of hatred and contempt, and she tried to avoid meeting him.",sadness
2063,"It was a wet day; it had been raining all the morning, and the invalids, with their parasols, had flocked into the arcades.",anger
2064,"Kitty was walking there with her mother and the Moscow colonel, smart and jaunty in his European coat, bought ready-made at Frankfort.",joy
2065,"They were walking on one side of the arcade, trying to avoid Levin, who was walking on the other side.",anger
2066,"Varenka, in her dark dress, in a black hat with a turn-down brim, was walking up and down the whole length of the arcade with a blind Frenchwoman, and, every time she met Kitty, they exchanged friendly glances.",anger
2067,"“Mamma, couldn’t I speak to her?” said Kitty, watching her unknown friend, and noticing that she was going up to the spring, and that they might come there together.",anger
2068,"“Oh, if you want to so much, I’ll find out about her first and make her acquaintance myself,” answered her mother.",anger
2069,“What do you see in her out of the way?,anger
2070,"A companion, she must be.",anger
2071,"If you like, I’ll make acquaintance with Madame Stahl; I used to know her _belle-sœur_,” added the princess, lifting her head haughtily.",joy
2072,Kitty knew that the princess was offended that Madame Stahl had seemed to avoid making her acquaintance.,anger
2073,Kitty did not insist.,anger
2074,"“How wonderfully sweet she is!” she said, gazing at Varenka just as she handed a glass to the Frenchwoman.",joy
2075,"“Look how natural and sweet it all is.” “It’s so funny to see your _engouements_,” said the princess.",joy
2076,"“No, we’d better go back,” she added, noticing Levin coming towards them with his companion and a German doctor, to whom he was talking very noisily and angrily.",anger
2077,"They turned to go back, when suddenly they heard, not noisy talk, but shouting.",anger
2078,"Levin, stopping short, was shouting at the doctor, and the doctor, too, was excited.",joy
2079,A crowd gathered about them.,anger
2080,"The princess and Kitty beat a hasty retreat, while the colonel joined the crowd to find out what was the matter.",anger
2081,A few minutes later the colonel overtook them.,anger
2082,“What was it?” inquired the princess.,anger
2083,“Scandalous and disgraceful!” answered the colonel.,anger
2084,“The one thing to be dreaded is meeting Russians abroad.,anger
2085,"That tall gentleman was abusing the doctor, flinging all sorts of insults at him because he wasn’t treating him quite as he liked, and he began waving his stick at him.",anger
2086,"It’s simply a scandal!” “Oh, how unpleasant!” said the princess.",anger
2087,"“Well, and how did it end?” “Luckily at that point that ... the one in the mushroom hat ... intervened.",joy
2088,"A Russian lady, I think she is,” said the colonel.",anger
2089,“Mademoiselle Varenka?” asked Kitty.,anger
2090,"“Yes, yes.",anger
2091,"She came to the rescue before anyone; she took the man by the arm and led him away.” “There, mamma,” said Kitty; “you wonder that I’m enthusiastic about her.” The next day, as she watched her unknown friend, Kitty noticed that Mademoiselle Varenka was already on the same terms with Levin and his companion as with her other _protégés_.",joy
2092,"She went up to them, entered into conversation with them, and served as interpreter for the woman, who could not speak any foreign language.",anger
2093,Kitty began to entreat her mother still more urgently to let her make friends with Varenka.,anger
2094,"And, disagreeable as it was to the princess to seem to take the first step in wishing to make the acquaintance of Madame Stahl, who thought fit to give herself airs, she made inquiries about Varenka, and, having ascertained particulars about her tending to prove that there could be no harm though little good in the acquaintance, she herself approached Varenka and made acquaintance with her.",anger
2095,"Choosing a time when her daughter had gone to the spring, while Varenka had stopped outside the baker’s, the princess went up to her.",anger
2096,"“Allow me to make your acquaintance,” she said, with her dignified smile.",joy
2097,"“My daughter has lost her heart to you,” she said.",sadness
2098,“Possibly you do not know me.,anger
2099,"I am....” “That feeling is more than reciprocal, princess,” Varenka answered hurriedly.",joy
