,0,Emotion
1284,"When I got the telegram, I came here with the same feelings; I will say more, I longed for her death.",love
1285,"But....” He paused, pondering whether to disclose or not to disclose his feeling to him.",sadness
1286,“But I saw her and forgave her.,anger
1287,And the happiness of forgiveness has revealed to me my duty.,anger
1288,I forgive completely.,anger
1289,"I would offer the other cheek, I would give my cloak if my coat be taken.",anger
1290,"I pray to God only not to take from me the bliss of forgiveness!” Tears stood in his eyes, and the luminous, serene look in them impressed Vronsky.",joy
1291,"“This is my position: you can trample me in the mud, make me the laughing-stock of the world, I will not abandon her, and I will never utter a word of reproach to you,” Alexey Alexandrovitch went on.",anger
1292,"“My duty is clearly marked for me; I ought to be with her, and I will be.",anger
1293,"If she wishes to see you, I will let you know, but now I suppose it would be better for you to go away.” He got up, and sobs cut short his words.",sadness
1294,"Vronsky too was getting up, and in a stooping, not yet erect posture, looked up at him from under his brows.",anger
1295,"He did not understand Alexey Alexandrovitch’s feeling, but he felt that it was something higher and even unattainable for him with his view of life.",sadness
1296,"After the conversation with Alexey Alexandrovitch, Vronsky went out onto the steps of the Karenins’ house and stood still, with difficulty remembering where he was, and where he ought to walk or drive.",anger
1297,"He felt disgraced, humiliated, guilty, and deprived of all possibility of washing away his humiliation.",sadness
1298,He felt thrust out of the beaten track along which he had so proudly and lightly walked till then.,anger
1299,"All the habits and rules of his life that had seemed so firm, had turned out suddenly false and inapplicable.",anger
1300,"The betrayed husband, who had figured till that time as a pitiful creature, an incidental and somewhat ludicrous obstacle to his happiness, had suddenly been summoned by her herself, elevated to an awe-inspiring pinnacle, and on the pinnacle that husband had shown himself, not malignant, not false, not ludicrous, but kind and straightforward and large.",joy
1301,"Vronsky could not but feel this, and the parts were suddenly reversed.",sadness
1302,"Vronsky felt his elevation and his own abasement, his truth and his own falsehood.",joy
1303,"He felt that the husband was magnanimous even in his sorrow, while he had been base and petty in his deceit.",anger
1304,But this sense of his own humiliation before the man he had unjustly despised made up only a small part of his misery.,sadness
1305,"He felt unutterably wretched now, for his passion for Anna, which had seemed to him of late to be growing cooler, now that he knew he had lost her forever, was stronger than ever it had been.",sadness
1306,"He had seen all of her in her illness, had come to know her very soul, and it seemed to him that he had never loved her till then.",anger
1307,"And now when he had learned to know her, to love her as she should be loved, he had been humiliated before her, and had lost her forever, leaving with her nothing of himself but a shameful memory.",sadness
1308,"Most terrible of all had been his ludicrous, shameful position when Alexey Alexandrovitch had pulled his hands away from his humiliated face.",sadness
1309,"He stood on the steps of the Karenins’ house like one distraught, and did not know what to do.",fear
1310,"“A sledge, sir?” asked the porter.",anger
1311,"“Yes, a sledge.” On getting home, after three sleepless nights, Vronsky, without undressing, lay down flat on the sofa, clasping his hands and laying his head on them.",sadness
1312,His head was heavy.,anger
1313,"Images, memories, and ideas of the strangest description followed one another with extraordinary rapidity and vividness.",joy
1314,"First it was the medicine he had poured out for the patient and spilt over the spoon, then the midwife’s white hands, then the queer posture of Alexey Alexandrovitch on the floor beside the bed.",anger
1315,“To sleep!,sadness
1316,"To forget!” he said to himself with the serene confidence of a healthy man that if he is tired and sleepy, he will go to sleep at once.",joy
1317,And the same instant his head did begin to feel drowsy and he began to drop off into forgetfulness.,sadness
1318,"The waves of the sea of unconsciousness had begun to meet over his head, when all at once—it was as though a violent shock of electricity had passed over him.",anger
1319,"He started so that he leaped up on the springs of the sofa, and leaning on his arms got in a panic onto his knees.",fear
1320,His eyes were wide open as though he had never been asleep.,joy
1321,The heaviness in his head and the weariness in his limbs that he had felt a minute before had suddenly gone.,sadness
1322,"“You may trample me in the mud,” he heard Alexey Alexandrovitch’s words and saw him standing before him, and saw Anna’s face with its burning flush and glittering eyes, gazing with love and tenderness not at him but at Alexey Alexandrovitch; he saw his own, as he fancied, foolish and ludicrous figure when Alexey Alexandrovitch took his hands away from his face.",sadness
1323,He stretched out his legs again and flung himself on the sofa in the same position and shut his eyes.,anger
1324,“To sleep!,sadness
1325,To forget!” he repeated to himself.,anger
1326,But with his eyes shut he saw more distinctly than ever Anna’s face as it had been on the memorable evening before the races.,joy
1327,"“That is not and will not be, and she wants to wipe it out of her memory.",sadness
1328,But I cannot live without it.,anger
1329,How can we be reconciled?,anger
1330,"how can we be reconciled?” he said aloud, and unconsciously began to repeat these words.",anger
1331,"This repetition checked the rising up of fresh images and memories, which he felt were thronging in his brain.",sadness
1332,But repeating words did not check his imagination for long.,joy
1333,"Again in extraordinarily rapid succession his best moments rose before his mind, and then his recent humiliation.",sadness
1334,"“Take away his hands,” Anna’s voice says.",joy
1335,He takes away his hands and feels the shamestruck and idiotic expression of his face.,sadness
1336,"He still lay down, trying to sleep, though he felt there was not the smallest hope of it, and kept repeating stray words from some chain of thought, trying by this to check the rising flood of fresh images.",joy
1337,"He listened, and heard in a strange, mad whisper words repeated: “I did not appreciate it, did not make enough of it.",anger
1338,"I did not appreciate it, did not make enough of it.” “What’s this?",joy
1339,Am I going out of my mind?” he said to himself.,anger
1340,“Perhaps.,anger
1341,"What makes men go out of their minds; what makes men shoot themselves?” he answered himself, and opening his eyes, he saw with wonder an embroidered cushion beside him, worked by Varya, his brother’s wife.",anger
1342,"He touched the tassel of the cushion, and tried to think of Varya, of when he had seen her last.",anger
1343,But to think of anything extraneous was an agonizing effort.,anger
1344,"“No, I must sleep!” He moved the cushion up, and pressed his head into it, but he had to make an effort to keep his eyes shut.",anger
1345,He jumped up and sat down.,anger
1346,"“That’s all over for me,” he said to himself.",anger
1347,“I must think what to do.,anger
1348,What is left?” His mind rapidly ran through his life apart from his love of Anna.,anger
1349,“Ambition?,anger
1350,Serpuhovskoy?,anger
1351,Society?,anger
1352,The court?” He could not come to a pause anywhere.,joy
1353,"All of it had had meaning before, but now there was no reality in it.",anger
1354,"He got up from the sofa, took off his coat, undid his belt, and uncovering his hairy chest to breathe more freely, walked up and down the room.",sadness
1355,"“This is how people go mad,” he repeated, “and how they shoot themselves ... to escape humiliation,” he added slowly.",anger
1356,"He went to the door and closed it, then with fixed eyes and clenched teeth he went up to the table, took a revolver, looked round him, turned it to a loaded barrel, and sank into thought.",anger
1357,"For two minutes, his head bent forward with an expression of an intense effort of thought, he stood with the revolver in his hand, motionless, thinking.",anger
1358,"“Of course,” he said to himself, as though a logical, continuous, and clear chain of reasoning had brought him to an indubitable conclusion.",joy
1359,"In reality this “of course,” that seemed convincing to him, was simply the result of exactly the same circle of memories and images through which he had passed ten times already during the last hour—memories of happiness lost forever.",sadness
1360,"There was the same conception of the senselessness of everything to come in life, the same consciousness of humiliation.",sadness
1361,Even the sequence of these images and emotions was the same.,joy
1362,"“Of course,” he repeated, when for the third time his thought passed again round the same spellbound circle of memories and images, and pulling the revolver to the left side of his chest, and clutching it vigorously with his whole hand, as it were, squeezing it in his fist, he pulled the trigger.",sadness
1363,"He did not hear the sound of the shot, but a violent blow on his chest sent him reeling.",anger
1364,"He tried to clutch at the edge of the table, dropped the revolver, staggered, and sat down on the ground, looking about him in astonishment.",fear
1365,"He did not recognize his room, looking up from the ground, at the bent legs of the table, at the wastepaper basket, and the tiger-skin rug.",anger
1366,"The hurried, creaking steps of his servant coming through the drawing-room brought him to his senses.",anger
1367,"He made an effort at thought, and was aware that he was on the floor; and seeing blood on the tiger-skin rug and on his arm, he knew he had shot himself.",anger
1368,“Idiotic!,anger
1369,"Missed!” he said, fumbling after the revolver.",anger
1370,The revolver was close beside him—he sought further off.,anger
1371,"Still feeling for it, he stretched out to the other side, and not being strong enough to keep his balance, fell over, streaming with blood.",joy
1372,"The elegant, whiskered manservant, who used to be continually complaining to his acquaintances of the delicacy of his nerves, was so panic-stricken on seeing his master lying on the floor, that he left him losing blood while he ran for assistance.",sadness
1373,"An hour later Varya, his brother’s wife, had arrived, and with the assistance of three doctors, whom she had sent for in all directions, and who all appeared at the same moment, she got the wounded man to bed, and remained to nurse him.",anger
1374,"The mistake made by Alexey Alexandrovitch in that, when preparing for seeing his wife, he had overlooked the possibility that her repentance might be sincere, and he might forgive her, and she might not die—this mistake was two months after his return from Moscow brought home to him in all its significance.",joy
1375,"But the mistake made by him had arisen not simply from his having overlooked that contingency, but also from the fact that until that day of his interview with his dying wife, he had not known his own heart.",joy
1376,"At his sick wife’s bedside he had for the first time in his life given way to that feeling of sympathetic suffering always roused in him by the sufferings of others, and hitherto looked on by him with shame as a harmful weakness.",love
1377,"And pity for her, and remorse for having desired her death, and most of all, the joy of forgiveness, made him at once conscious, not simply of the relief of his own sufferings, but of a spiritual peace he had never experienced before.",joy
1378,"He suddenly felt that the very thing that was the source of his sufferings had become the source of his spiritual joy; that what had seemed insoluble while he was judging, blaming, and hating, had become clear and simple when he forgave and loved.",sadness
1379,He forgave his wife and pitied her for her sufferings and her remorse.,sadness
1380,"He forgave Vronsky, and pitied him, especially after reports reached him of his despairing action.",anger
1381,He felt more for his son than before.,joy
1382,And he blamed himself now for having taken too little interest in him.,anger
1383,"But for the little newborn baby he felt a quite peculiar sentiment, not of pity, only, but of tenderness.",sadness
1384,"At first, from a feeling of compassion alone, he had been interested in the delicate little creature, who was not his child, and who was cast on one side during her mother’s illness, and would certainly have died if he had not troubled about her, and he did not himself observe how fond he became of her.",joy
1385,"He would go into the nursery several times a day, and sit there for a long while, so that the nurses, who were at first afraid of him, got quite used to his presence.",fear
1386,"Sometimes for half an hour at a stretch he would sit silently gazing at the saffron-red, downy, wrinkled face of the sleeping baby, watching the movements of the frowning brows, and the fat little hands, with clenched fingers, that rubbed the little eyes and nose.",anger
1387,"At such moments particularly, Alexey Alexandrovitch had a sense of perfect peace and inward harmony, and saw nothing extraordinary in his position, nothing that ought to be changed.",joy
1388,"But as time went on, he saw more and more distinctly that however natural the position now seemed to him, he would not long be allowed to remain in it.",joy
1389,"He felt that besides the blessed spiritual force controlling his soul, there was another, a brutal force, as powerful, or more powerful, which controlled his life, and that this force would not allow him that humble peace he longed for.",joy
1390,"He felt that everyone was looking at him with inquiring wonder, that he was not understood, and that something was expected of him.",joy
1391,"Above all, he felt the instability and unnaturalness of his relations with his wife.",sadness
1392,"When the softening effect of the near approach of death had passed away, Alexey Alexandrovitch began to notice that Anna was afraid of him, ill at ease with him, and could not look him straight in the face.",anger
1393,"She seemed to be wanting, and not daring, to tell him something; and as though foreseeing their present relations could not continue, she seemed to be expecting something from him.",anger
1394,"Towards the end of February it happened that Anna’s baby daughter, who had been named Anna too, fell ill. Alexey Alexandrovitch was in the nursery in the morning, and leaving orders for the doctor to be sent for, he went to his office.",anger
1395,"On finishing his work, he returned home at four.",anger
1396,"Going into the hall he saw a handsome groom, in a braided livery and a bear fur cape, holding a white fur cloak.",joy
1397,“Who is here?” asked Alexey Alexandrovitch.,anger
1398,"“Princess Elizaveta Federovna Tverskaya,” the groom answered, and it seemed to Alexey Alexandrovitch that he grinned.",anger
1399,"During all this difficult time Alexey Alexandrovitch had noticed that his worldly acquaintances, especially women, took a peculiar interest in him and his wife.",anger
1400,"All these acquaintances he observed with difficulty concealing their mirth at something; the same mirth that he had perceived in the lawyer’s eyes, and just now in the eyes of this groom.",joy
1401,"Everyone seemed, somehow, hugely delighted, as though they had just been at a wedding.",joy
1402,"When they met him, with ill-disguised enjoyment they inquired after his wife’s health.",anger
1403,"The presence of Princess Tverskaya was unpleasant to Alexey Alexandrovitch from the memories associated with her, and also because he disliked her, and he went straight to the nursery.",anger
1404,"In the day nursery Seryozha, leaning on the table with his legs on a chair, was drawing and chatting away merrily.",anger
1405,"The English governess, who had during Anna’s illness replaced the French one, was sitting near the boy knitting a shawl.",anger
1406,"She hurriedly got up, curtseyed, and pulled Seryozha.",anger
1407,"Alexey Alexandrovitch stroked his son’s hair, answered the governess’s inquiries about his wife, and asked what the doctor had said of the baby.",anger
1408,"“The doctor said it was nothing serious, and he ordered a bath, sir.” “But she is still in pain,” said Alexey Alexandrovitch, listening to the baby’s screaming in the next room.",anger
1409,"“I think it’s the wet-nurse, sir,” the Englishwoman said firmly.",anger
1410,"“What makes you think so?” he asked, stopping short.",anger
1411,"“It’s just as it was at Countess Paul’s, sir.",anger
1412,"They gave the baby medicine, and it turned out that the baby was simply hungry: the nurse had no milk, sir.” Alexey Alexandrovitch pondered, and after standing still a few seconds he went in at the other door.",anger
1413,"The baby was lying with its head thrown back, stiffening itself in the nurse’s arms, and would not take the plump breast offered it; and it never ceased screaming in spite of the double hushing of the wet-nurse and the other nurse, who was bending over her.",anger
1414,“Still no better?” said Alexey Alexandrovitch.,joy
1415,"“She’s very restless,” answered the nurse in a whisper.",fear
1416,"“Miss Edwarde says that perhaps the wet-nurse has no milk,” he said.",anger
1417,"“I think so too, Alexey Alexandrovitch.” “Then why didn’t you say so?” “Who’s one to say it to?",anger
1418,Anna Arkadyevna still ill....” said the nurse discontentedly.,anger
1419,The nurse was an old servant of the family.,anger
1420,And in her simple words there seemed to Alexey Alexandrovitch an allusion to his position.,joy
1421,"The baby screamed louder than ever, struggling and sobbing.",sadness
1422,"The nurse, with a gesture of despair, went to it, took it from the wet-nurse’s arms, and began walking up and down, rocking it.",sadness
1423,"“You must ask the doctor to examine the wet-nurse,” said Alexey Alexandrovitch.",anger
1424,"The smartly dressed and healthy-looking nurse, frightened at the idea of losing her place, muttered something to herself, and covering her bosom, smiled contemptuously at the idea of doubts being cast on her abundance of milk.",joy
1425,"In that smile, too, Alexey Alexandrovitch saw a sneer at his position.",anger
1426,"“Luckless child!” said the nurse, hushing the baby, and still walking up and down with it.",anger
1427,"Alexey Alexandrovitch sat down, and with a despondent and suffering face watched the nurse walking to and fro.",sadness
1428,"When the child at last was still, and had been put in a deep bed, and the nurse, after smoothing the little pillow, had left her, Alexey Alexandrovitch got up, and walking awkwardly on tiptoe, approached the baby.",fear
1429,"For a minute he was still, and with the same despondent face gazed at the baby; but all at once a smile, that moved his hair and the skin of his forehead, came out on his face, and he went as softly out of the room.",anger
1430,"In the dining-room he rang the bell, and told the servant who came in to send again for the doctor.",anger
1431,"He felt vexed with his wife for not being anxious about this exquisite baby, and in this vexed humor he had no wish to go to her; he had no wish, either, to see Princess Betsy.",anger
1432,"But his wife might wonder why he did not go to her as usual; and so, overcoming his disinclination, he went towards the bedroom.",anger
1433,"As he walked over the soft rug towards the door, he could not help overhearing a conversation he did not want to hear.",anger
1434,"“If he hadn’t been going away, I could have understood your answer and his too.",anger
1435,"But your husband ought to be above that,” Betsy was saying.",anger
1436,“It’s not for my husband; for myself I don’t wish it.,anger
1437,Don’t say that!” answered Anna’s excited voice.,joy
1438,"“Yes, but you must care to say good-bye to a man who has shot himself on your account....” “That’s just why I don’t want to.” With a dismayed and guilty expression, Alexey Alexandrovitch stopped and would have gone back unobserved.",sadness
1439,"But reflecting that this would be undignified, he turned back again, and clearing his throat, he went up to the bedroom.",anger
1440,"The voices were silent, and he went in.",anger
1441,"Anna, in a gray dressing gown, with a crop of short clustering black curls on her round head, was sitting on a settee.",anger
1442,"The eagerness died out of her face, as it always did, at the sight of her husband; she dropped her head and looked round uneasily at Betsy.",anger
1443,"Betsy, dressed in the height of the latest fashion, in a hat that towered somewhere over her head like a shade on a lamp, in a blue dress with violet crossway stripes slanting one way on the bodice and the other way on the skirt, was sitting beside Anna, her tall flat figure held erect.",joy
1444,"Bowing her head, she greeted Alexey Alexandrovitch with an ironical smile.",joy
1445,"“Ah!” she said, as though surprised.",surprise
1446,“I’m very glad you’re at home.,joy
1447,"You never put in an appearance anywhere, and I haven’t seen you ever since Anna has been ill.",anger
1448,I have heard all about it—your anxiety.,fear
1449,"Yes, you’re a wonderful husband!” she said, with a meaning and affable air, as though she were bestowing an order of magnanimity on him for his conduct to his wife.",anger
1450,"Alexey Alexandrovitch bowed frigidly, and kissing his wife’s hand, asked how she was.",anger
1451,"“Better, I think,” she said, avoiding his eyes.",anger
1452,"“But you’ve rather a feverish-looking color,” he said, laying stress on the word “feverish.” “We’ve been talking too much,” said Betsy.",anger
1453,"“I feel it’s selfishness on my part, and I am going away.” She got up, but Anna, suddenly flushing, quickly caught at her hand.",sadness
1454,"“No, wait a minute, please.",joy
1455,"I must tell you ... no, you.” she turned to Alexey Alexandrovitch, and her neck and brow were suffused with crimson.",joy
1456,"“I won’t and can’t keep anything secret from you,” she said.",joy
1457,Alexey Alexandrovitch cracked his fingers and bowed his head.,anger
1458,"“Betsy’s been telling me that Count Vronsky wants to come here to say good-bye before his departure for Tashkend.” She did not look at her husband, and was evidently in haste to have everything out, however hard it might be for her.",sadness
1459,"“I told her I could not receive him.” “You said, my dear, that it would depend on Alexey Alexandrovitch,” Betsy corrected her.",anger
1460,"“Oh, no, I can’t receive him; and what object would there....” She stopped suddenly, and glanced inquiringly at her husband (he did not look at her).",anger
1461,"“In short, I don’t wish it....” Alexey Alexandrovitch advanced and would have taken her hand.",anger
1462,"Her first impulse was to jerk back her hand from the damp hand with big swollen veins that sought hers, but with an obvious effort to control herself she pressed his hand.",anger
1463,"“I am very grateful to you for your confidence, but....” he said, feeling with confusion and annoyance that what he could decide easily and clearly by himself, he could not discuss before Princess Tverskaya, who to him stood for the incarnation of that brute force which would inevitably control him in the life he led in the eyes of the world, and hinder him from giving way to his feeling of love and forgiveness.",love
1464,"He stopped short, looking at Princess Tverskaya.",anger
1465,"“Well, good-bye, my darling,” said Betsy, getting up.",joy
1466,"She kissed Anna, and went out.",anger
1467,Alexey Alexandrovitch escorted her out.,anger
1468,“Alexey Alexandrovitch!,anger
1469,"I know you are a truly magnanimous man,” said Betsy, stopping in the little drawing-room, and with special warmth shaking hands with him once more.",joy
1470,"“I am an outsider, but I so love her and respect you that I venture to advise.",joy
1471,Receive him.,anger
1472,"Alexey Vronsky is the soul of honor, and he is going away to Tashkend.” “Thank you, princess, for your sympathy and advice.",joy
1473,"But the question of whether my wife can or cannot see anyone she must decide herself.” He said this from habit, lifting his brows with dignity, and reflected immediately that whatever his words might be, there could be no dignity in his position.",joy
1474,"And he saw this by the suppressed, malicious, and ironical smile with which Betsy glanced at him after this phrase.",anger
1475,"Alexey Alexandrovitch took leave of Betsy in the drawing-room, and went to his wife.",anger
1476,"She was lying down, but hearing his steps she sat up hastily in her former attitude, and looked in a scared way at him.",fear
1477,He saw she had been crying.,anger
1478,"“I am very grateful for your confidence in me.” He repeated gently in Russian the phrase he had said in Betsy’s presence in French, and sat down beside her.",sadness
1479,"When he spoke to her in Russian, using the Russian “thou” of intimacy and affection, it was insufferably irritating to Anna.",love
1480,“And I am very grateful for your decision.,joy
1481,"I, too, imagine that since he is going away, there is no sort of necessity for Count Vronsky to come here.",anger
1482,"However, if....” “But I’ve said so already, so why repeat it?” Anna suddenly interrupted him with an irritation she could not succeed in repressing.",sadness
1483,"“No sort of necessity,” she thought, “for a man to come and say good-bye to the woman he loves, for whom he was ready to ruin himself, and has ruined himself, and who cannot live without him.",anger
1484,"No sort of necessity!” she compressed her lips, and dropped her burning eyes to his hands with their swollen veins.",anger
1485,They were rubbing each other.,anger
1486,"“Let us never speak of it,” she added more calmly.",joy
1487,"“I have left this question to you to decide, and I am very glad to see....” Alexey Alexandrovitch was beginning.",joy
1488,"“That my wish coincides with your own,” she finished quickly, exasperated at his talking so slowly while she knew beforehand all he would say.",anger
1489,"“Yes,” he assented; “and Princess Tverskaya’s interference in the most difficult private affairs is utterly uncalled for.",anger
1490,"She especially....” “I don’t believe a word of what’s said about her,” said Anna quickly.",anger
1491,“I know she really cares for me.” Alexey Alexandrovitch sighed and said nothing.,sadness
1492,"She played nervously with the tassel of her dressing-gown, glancing at him with that torturing sensation of physical repulsion for which she blamed herself, though she could not control it.",sadness
1493,Her only desire now was to be rid of his oppressive presence.,anger
1494,"“I have just sent for the doctor,” said Alexey Alexandrovitch.",anger
1495,"“I am very well; what do I want the doctor for?” “No, the little one cries, and they say the nurse hasn’t enough milk.” “Why didn’t you let me nurse her, when I begged to?",anger
1496,"Anyway” (Alexey Alexandrovitch knew what was meant by that “anyway”), “she’s a baby, and they’re killing her.” She rang the bell and ordered the baby to be brought her.",anger
1497,"“I begged to nurse her, I wasn’t allowed to, and now I’m blamed for it.” “I don’t blame....” “Yes, you do blame me!",anger
1498,My God!,anger
1499,why didn’t I die!” And she broke into sobs.,anger
1500,"“Forgive me, I’m nervous, I’m unjust,” she said, controlling herself, “but do go away....” “No, it can’t go on like this,” Alexey Alexandrovitch said to himself decidedly as he left his wife’s room.",anger
1501,"Never had the impossibility of his position in the world’s eyes, and his wife’s hatred of him, and altogether the might of that mysterious brutal force that guided his life against his spiritual inclinations, and exacted conformity with its decrees and change in his attitude to his wife, been presented to him with such distinctness as that day.",joy
1502,"He saw clearly that all the world and his wife expected of him something, but what exactly, he could not make out.",anger
1503,He felt that this was rousing in his soul a feeling of anger destructive of his peace of mind and of all the good of his achievement.,anger
1504,"He believed that for Anna herself it would be better to break off all relations with Vronsky; but if they all thought this out of the question, he was even ready to allow these relations to be renewed, so long as the children were not disgraced, and he was not deprived of them nor forced to change his position.",sadness
1505,"Bad as this might be, it was anyway better than a rupture, which would put her in a hopeless and shameful position, and deprive him of everything he cared for.",sadness
1506,"But he felt helpless; he knew beforehand that everyone was against him, and that he would not be allowed to do what seemed to him now so natural and right, but would be forced to do what was wrong, though it seemed the proper thing to them.",fear
1507,"Before Betsy had time to walk out of the drawing-room, she was met in the doorway by Stepan Arkadyevitch, who had just come from Yeliseev’s, where a consignment of fresh oysters had been received.",joy
1508,“Ah!,anger
1509,princess!,joy
1510,what a delightful meeting!” he began.,joy
1511,"“I’ve been to see you.” “A meeting for one minute, for I’m going,” said Betsy, smiling and putting on her glove.",joy
1512,"“Don’t put on your glove yet, princess; let me kiss your hand.",anger
1513,There’s nothing I’m so thankful to the revival of the old fashions for as the kissing the hand.” He kissed Betsy’s hand.,anger
1514,"“When shall we see each other?” “You don’t deserve it,” answered Betsy, smiling.",joy
1515,"“Oh, yes, I deserve a great deal, for I’ve become a most serious person.",anger
1516,"I don’t only manage my own affairs, but other people’s too,” he said, with a significant expression.",joy
1517,"“Oh, I’m so glad!” answered Betsy, at once understanding that he was speaking of Anna.",joy
1518,"And going back into the drawing-room, they stood in a corner.",anger
1519,"“He’s killing her,” said Betsy in a whisper full of meaning.",anger
1520,"“It’s impossible, impossible....” “I’m so glad you think so,” said Stepan Arkadyevitch, shaking his head with a serious and sympathetically distressed expression, “that’s what I’ve come to Petersburg for.” “The whole town’s talking of it,” she said.",anger
1521,“It’s an impossible position.,anger
1522,She pines and pines away.,sadness
1523,He doesn’t understand that she’s one of those women who can’t trifle with their feelings.,sadness
1524,"One of two things: either let him take her away, act with energy, or give her a divorce.",anger
1525,"This is stifling her.” “Yes, yes ... just so....” Oblonsky said, sighing.",anger
1526,“That’s what I’ve come for.,anger
1527,"At least not solely for that ... I’ve been made a _Kammerherr_; of course, one has to say thank you.",anger
1528,"But the chief thing was having to settle this.” “Well, God help you!” said Betsy.",anger
1529,"After accompanying Betsy to the outside hall, once more kissing her hand above the glove, at the point where the pulse beats, and murmuring to her such unseemly nonsense that she did not know whether to laugh or be angry, Stepan Arkadyevitch went to his sister.",anger
1530,He found her in tears.,sadness
1531,"Although he happened to be bubbling over with good spirits, Stepan Arkadyevitch immediately and quite naturally fell into the sympathetic, poetically emotional tone which harmonized with her mood.",sadness
1532,"He asked her how she was, and how she had spent the morning.",anger
1533,"“Very, very miserably.",joy
1534,"Today and this morning and all past days and days to come,” she said.",joy
1535,“I think you’re giving way to pessimism.,sadness
1536,"You must rouse yourself, you must look life in the face.",anger
1537,"I know it’s hard, but....” “I have heard it said that women love men even for their vices,” Anna began suddenly, “but I hate him for his virtues.",anger
1538,I can’t live with him.,anger
1539,Do you understand?,anger
1540,"the sight of him has a physical effect on me, it makes me beside myself.",anger
1541,"I can’t, I can’t live with him.",anger
1542,What am I to do?,anger
1543,"I have been unhappy, and used to think one couldn’t be more unhappy, but the awful state of things I am going through now, I could never have conceived.",anger
1544,"Would you believe it, that knowing he’s a good man, a splendid man, that I’m not worth his little finger, still I hate him.",joy
1545,I hate him for his generosity.,anger
1546,"And there’s nothing left for me but....” She would have said death, but Stepan Arkadyevitch would not let her finish.",anger
1547,"“You are ill and overwrought,” he said; “believe me, you’re exaggerating dreadfully.",anger
1548,There’s nothing so terrible in it.” And Stepan Arkadyevitch smiled.,anger
1549,"No one else in Stepan Arkadyevitch’s place, having to do with such despair, would have ventured to smile (the smile would have seemed brutal); but in his smile there was so much of sweetness and almost feminine tenderness that his smile did not wound, but softened and soothed.",joy
1550,"His gentle, soothing words and smiles were as soothing and softening as almond oil.",love
1551,And Anna soon felt this.,joy
1552,"“No, Stiva,” she said, “I’m lost, lost!",sadness
1553,worse than lost!,sadness
1554,"I can’t say yet that all is over; on the contrary, I feel that it’s not over.",joy
1555,I’m an overstrained string that must snap.,anger
1556,"But it’s not ended yet ... and it will have a fearful end.” “No matter, we must let the string be loosened, little by little.",fear
1557,"There’s no position from which there is no way of escape.” “I have thought, and thought.",joy
1558,"Only one....” Again he knew from her terrified eyes that this one way of escape in her thought was death, and he would not let her say it.",anger
1559,"“Not at all,” he said.",anger
1560,“Listen to me.,anger
1561,You can’t see your own position as I can.,joy
1562,Let me tell you candidly my opinion.” Again he smiled discreetly his almond-oil smile.,joy
1563,“I’ll begin from the beginning.,anger
1564,You married a man twenty years older than yourself.,joy
1565,You married him without love and not knowing what love was.,joy
1566,"It was a mistake, let’s admit.” “A fearful mistake!” said Anna.",fear
1567,"“But I repeat, it’s an accomplished fact.",joy
1568,"Then you had, let us say, the misfortune to love a man not your husband.",anger
1569,"That was a misfortune; but that, too, is an accomplished fact.",joy
1570,"And your husband knew it and forgave it.” He stopped at each sentence, waiting for her to object, but she made no answer.",anger
1571,“That’s so.,anger
1572,Now the question is: can you go on living with your husband?,anger
1573,Do you wish it?,anger
1574,"Does he wish it?” “I know nothing, nothing.” “But you said yourself that you can’t endure him.” “No, I didn’t say so.",sadness
1575,I deny it.,anger
1576,"I can’t tell, I don’t know anything about it.” “Yes, but let....” “You can’t understand.",anger
1577,"I feel I’m lying head downwards in a sort of pit, but I ought not to save myself.",sadness
1578,"And I can’t....” “Never mind, we’ll slip something under and pull you out.",anger
1579,"I understand you: I understand that you can’t take it on yourself to express your wishes, your feelings.” “There’s nothing, nothing I wish ... except for it to be all over.” “But he sees this and knows it.",joy
1580,And do you suppose it weighs on him any less than on you?,anger
1581,"You’re wretched, he’s wretched, and what good can come of it?",anger
1582,"while divorce would solve the difficulty completely.” With some effort Stepan Arkadyevitch brought out his central idea, and looked significantly at her.",anger
1583,"She said nothing, and shook her cropped head in dissent.",anger
1584,"But from the look in her face, that suddenly brightened into its old beauty, he saw that if she did not desire this, it was simply because it seemed to her unattainable happiness.",sadness
1585,“I’m awfully sorry for you!,sadness
1586,"And how happy I should be if I could arrange things!” said Stepan Arkadyevitch, smiling more boldly.",joy
1587,"“Don’t speak, don’t say a word!",anger
1588,God grant only that I may speak as I feel.,joy
1589,"I’m going to him.” Anna looked at him with dreamy, shining eyes, and said nothing.",joy
1590,"Stepan Arkadyevitch, with the same somewhat solemn expression with which he used to take his presidential chair at his board, walked into Alexey Alexandrovitch’s room.",anger
1591,"Alexey Alexandrovitch was walking about his room with his hands behind his back, thinking of just what Stepan Arkadyevitch had been discussing with his wife.",sadness
1592,"“I’m not interrupting you?” said Stepan Arkadyevitch, on the sight of his brother-in-law becoming suddenly aware of a sense of embarrassment unusual with him.",sadness
1593,"To conceal this embarrassment he took out a cigarette case he had just bought that opened in a new way, and sniffing the leather, took a cigarette out of it.",anger
1594,“No.,anger
1595,Do you want anything?” Alexey Alexandrovitch asked without eagerness.,anger
1596,"“Yes, I wished ...",anger
1597,"I wanted ... yes, I wanted to talk to you,” said Stepan Arkadyevitch, with surprise aware of an unaccustomed timidity.",joy
